"wb2021","year","intervention","x50q30"
"UMIC",2029,"Business as usual",0.187721938188732
"UMIC",2029,"Scenario 1",0.186065245750359
"UMIC",2029,"Scenario 2",0.183115449002598
"UMIC",2029,"Scenario 3",0.181161273081815
"UMIC",2029,"Scenario 4",0.175797427748704
"UMIC",2030,"Business as usual",0.187201427863945
"UMIC",2030,"Scenario 1",0.185243446667138
"UMIC",2030,"Scenario 2",0.181705938297561
"UMIC",2030,"Scenario 3",0.179347968564018
"UMIC",2030,"Scenario 4",0.172843730868689
"UMIC",2031,"Business as usual",0.186473918262966
"UMIC",2031,"Scenario 1",0.184200604629002
"UMIC",2031,"Scenario 2",0.180039212377303
"UMIC",2031,"Scenario 3",0.177249385379726
"UMIC",2031,"Scenario 4",0.169558242367549
"UMIC",2032,"Business as usual",0.186055267338715
"UMIC",2032,"Scenario 1",0.183449192797373
"UMIC",2032,"Scenario 2",0.178617500473183
"UMIC",2032,"Scenario 3",0.175361574716627
"UMIC",2032,"Scenario 4",0.16682564494999
"UMIC",2033,"Business as usual",0.185742810790392
"UMIC",2033,"Scenario 1",0.18278724227415
"UMIC",2033,"Scenario 2",0.177241288375099
"UMIC",2033,"Scenario 3",0.173486689185577
"UMIC",2033,"Scenario 4",0.164323674786478
"UMIC",2034,"Business as usual",0.185307660519058
"UMIC",2034,"Scenario 1",0.1819889364117
"UMIC",2034,"Scenario 2",0.175691295702861
"UMIC",2034,"Scenario 3",0.171426781377479
"UMIC",2034,"Scenario 4",0.161653907816028
"UMIC",2035,"Business as usual",0.184614282145995
"UMIC",2035,"Scenario 1",0.180923349201416
"UMIC",2035,"Scenario 2",0.17384373769773
"UMIC",2035,"Scenario 3",0.169060111017076
"UMIC",2035,"Scenario 4",0.158675579368063
"UMIC",2036,"Business as usual",0.183722425400401
"UMIC",2036,"Scenario 1",0.179651665485794
"UMIC",2036,"Scenario 2",0.171759850185618
"UMIC",2036,"Scenario 3",0.166545181095724
"UMIC",2036,"Scenario 4",0.15542857524542
"UMIC",2037,"Business as usual",0.182852237696168
"UMIC",2037,"Scenario 1",0.178393285923162
"UMIC",2037,"Scenario 2",0.169652410111738
"UMIC",2037,"Scenario 3",0.164244510945383
"UMIC",2037,"Scenario 4",0.152262505694927
"UMIC",2038,"Business as usual",0.182245707197544
"UMIC",2038,"Scenario 1",0.177387264573052
"UMIC",2038,"Scenario 2",0.167747978618533
"UMIC",2038,"Scenario 3",0.162168389150262
"UMIC",2038,"Scenario 4",0.149360641829934
"UMIC",2039,"Business as usual",0.182019216529558
"UMIC",2039,"Scenario 1",0.176742647255162
"UMIC",2039,"Scenario 2",0.166144269885345
"UMIC",2039,"Scenario 3",0.160448254985268
"UMIC",2039,"Scenario 4",0.146768024622915
"UMIC",2040,"Business as usual",0.182141165489989
"UMIC",2040,"Scenario 1",0.176425431360274
"UMIC",2040,"Scenario 2",0.164799799029528
"UMIC",2040,"Scenario 3",0.158989541733555
"UMIC",2040,"Scenario 4",0.144442935511691
"UMIC",2041,"Business as usual",0.18246631442325
"UMIC",2041,"Scenario 1",0.176291919046418
"UMIC",2041,"Scenario 2",0.163575022137218
"UMIC",2041,"Scenario 3",0.157620662381529
"UMIC",2041,"Scenario 4",0.142279004724814
"UMIC",2042,"Business as usual",0.182871824632346
"UMIC",2042,"Scenario 1",0.176217347812457
"UMIC",2042,"Scenario 2",0.162348997889549
"UMIC",2042,"Scenario 3",0.156241336219422
"UMIC",2042,"Scenario 4",0.14014955053864
"UMIC",2043,"Business as usual",0.183095645012501
"UMIC",2043,"Scenario 1",0.175948065448712
"UMIC",2043,"Scenario 2",0.160884479851876
"UMIC",2043,"Scenario 3",0.154731457095635
"UMIC",2043,"Scenario 4",0.137844376816959
"UMIC",2044,"Business as usual",0.183159167828308
"UMIC",2044,"Scenario 1",0.175507433575988
"UMIC",2044,"Scenario 2",0.159205487189963
"UMIC",2044,"Scenario 3",0.153110710149146
"UMIC",2044,"Scenario 4",0.135429530293612
"UMIC",2045,"Business as usual",0.183120998273094
"UMIC",2045,"Scenario 1",0.174954680023995
"UMIC",2045,"Scenario 2",0.15736916482581
"UMIC",2045,"Scenario 3",0.15140767965183
"UMIC",2045,"Scenario 4",0.132937633050971
"UMIC",2046,"Business as usual",0.183032198097762
"UMIC",2046,"Scenario 1",0.174388612694678
"UMIC",2046,"Scenario 2",0.155501657861617
"UMIC",2046,"Scenario 3",0.149751128989823
"UMIC",2046,"Scenario 4",0.130520396315493
"UMIC",2047,"Business as usual",0.182889161044805
"UMIC",2047,"Scenario 1",0.173787109892206
"UMIC",2047,"Scenario 2",0.153571831938777
"UMIC",2047,"Scenario 3",0.148091174970907
"UMIC",2047,"Scenario 4",0.128145187061952
"UMIC",2048,"Business as usual",0.182710536367815
"UMIC",2048,"Scenario 1",0.173229090729787
"UMIC",2048,"Scenario 2",0.151703635507069
"UMIC",2048,"Scenario 3",0.146539434552775
"UMIC",2048,"Scenario 4",0.126089852055306
"UMIC",2049,"Business as usual",0.182508958808383
"UMIC",2049,"Scenario 1",0.172727465200607
"UMIC",2049,"Scenario 2",0.149935067882488
"UMIC",2049,"Scenario 3",0.145084111548406
"UMIC",2049,"Scenario 4",0.124268687560417
"UMIC",2050,"Business as usual",0.182315707899848
"UMIC",2050,"Scenario 1",0.172473361431624
"UMIC",2050,"Scenario 2",0.148629124197032
"UMIC",2050,"Scenario 3",0.143954486450301
"UMIC",2050,"Scenario 4",0.122956666415129
